FarmID,HouseID,Sample_Type,sampleID,Farm_House,diluation_1,diluation_3,diluation_4,CFU,Test,Date,Cycle
DF,H3,C,1,DFH3C1,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,2,DFH3C2,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,3,DFH3C3,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,4,DFH3C4,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,5,DFH3C5,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,6,DFH3C6,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,7,DFH3C7,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,8,DFH3C8,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,9,DFH3C9,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,10,DFH3C10,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,11,DFH3C11,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,12,DFH3C12,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,13,DFH3C13,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,14,DFH3C14,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,C,15,DFH3C15,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,B,1,DFH3B1,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,B,2,DFH3B2,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H3,B,3,DFH3B3,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,1,DFH4C1,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,2,DFH4C2,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,3,DFH4C3,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,4,DFH4C4,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,5,DFH4C5,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,6,DFH4C6,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,7,DFH4C7,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,8,DFH4C8,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,9,DFH4C9,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,10,DFH4C10,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,11,DFH4C11,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,12,DFH4C12,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,13,DFH4C13,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,14,DFH4C14,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,C,15,DFH4C15,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,B,1,DFH4B1,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,B,2,DFH4B2,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H4,B,3,DFH4B3,,0,,0.00E+00,0,1/16/13,1st cycle
DF,H1,C,1,DFH1C1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,2,DFH1C2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,3,DFH1C3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,4,DFH1C4,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,5,DFH1C5,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,6,DFH1C6,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,7,DFH1C7,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,8,DFH1C8,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,9,DFH1C9,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,10,DFH1C10,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,11,DFH1C11,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,12,DFH1C12,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,13,DFH1C13,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,14,DFH1C14,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,15,DFH1C15,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,B,1,DFH1B1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,B,2,DFH1B2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,B,3,DFH1B3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,1,DFH2C1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,2,DFH2C2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,3,DFH2C3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,4,DFH2C4,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,5,DFH2C5,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,6,DFH2C6,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,7,DFH2C7,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,8,DFH2C8,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,9,DFH2C9,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,10,DFH2C10,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,11,DFH2C11,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,12,DFH2C12,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,13,DFH2C13,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,14,DFH2C14,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,C,15,DFH2C15,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,B,1,DFH2B1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,B,2,DFH2B2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H2,B,3,DFH2B3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,1,DFH3C1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,2,DFH3C2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,3,DFH3C3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,4,DFH3C4,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,5,DFH3C5,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,6,DFH3C6,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,7,DFH3C7,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,8,DFH3C8,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,9,DFH3C9,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,10,DFH3C10,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,11,DFH3C11,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,12,DFH3C12,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,13,DFH3C13,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,14,DFH3C14,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,C,15,DFH3C15,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,B,1,DFH3B1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,B,2,DFH3B2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H3,B,3,DFH3B3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,1,DFH4C1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,2,DFH4C2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,3,DFH4C3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,4,DFH4C4,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,5,DFH4C5,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,6,DFH4C6,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,7,DFH4C7,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,8,DFH4C8,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,9,DFH4C9,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,10,DFH4C10,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,11,DFH4C11,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,12,DFH4C12,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,13,DFH4C13,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,14,DFH4C14,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,C,15,DFH4C15,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,B,1,DFH4B1,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,B,2,DFH4B2,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H4,B,3,DFH4B3,,0,,0.00E+00,0,3/27/13,2nd cycle
DF,H1,C,1,DFH1C1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,2,DFH1C2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,3,DFH1C3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,4,DFH1C4,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,5,DFH1C5,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,6,DFH1C6,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,7,DFH1C7,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,8,DFH1C8,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,9,DFH1C9,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,10,DFH1C10,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,11,DFH1C11,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,12,DFH1C12,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,13,DFH1C13,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,14,DFH1C14,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,15,DFH1C15,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,B,1,DFH1B1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,B,2,DFH1B2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,B,3,DFH1B3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,1,DFH2C1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,2,DFH2C2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,3,DFH2C3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,4,DFH2C4,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,5,DFH2C5,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,6,DFH2C6,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,7,DFH2C7,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,8,DFH2C8,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,9,DFH2C9,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,10,DFH2C10,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,11,DFH2C11,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,12,DFH2C12,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,13,DFH2C13,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,14,DFH2C14,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,C,15,DFH2C15,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,B,1,DFH2B1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,B,2,DFH2B2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H2,B,3,DFH2B3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,1,DFH3C1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,2,DFH3C2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,3,DFH3C3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,4,DFH3C4,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,5,DFH3C5,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,6,DFH3C6,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,7,DFH3C7,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,8,DFH3C8,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,9,DFH3C9,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,10,DFH3C10,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,11,DFH3C11,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,12,DFH3C12,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,13,DFH3C13,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,14,DFH3C14,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,C,15,DFH3C15,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,B,1,DFH3B1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,B,2,DFH3B2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H3,B,3,DFH3B3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,1,DFH4C1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,2,DFH4C2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,3,DFH4C3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,4,DFH4C4,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,5,DFH4C5,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,6,DFH4C6,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,7,DFH4C7,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,8,DFH4C8,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,9,DFH4C9,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,10,DFH4C10,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,11,DFH4C11,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,12,DFH4C12,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,13,DFH4C13,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,14,DFH4C14,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,C,15,DFH4C15,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,B,1,DFH4B1,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,B,2,DFH4B2,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H4,B,3,DFH4B3,,0,,0.00E+00,0,6/7/13,3rd cycle
DF,H1,C,1,DFH1C1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,2,DFH1C2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,3,DFH1C3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,4,DFH1C4,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,5,DFH1C5,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,6,DFH1C6,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,7,DFH1C7,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,8,DFH1C8,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,9,DFH1C9,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,10,DFH1C10,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,11,DFH1C11,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,12,DFH1C12,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,13,DFH1C13,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,14,DFH1C14,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,15,DFH1C15,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,B,1,DFH1B1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,B,2,DFH1B2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,B,3,DFH1B3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,1,DFH2C1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,2,DFH2C2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,3,DFH2C3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,4,DFH2C4,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,5,DFH2C5,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,6,DFH2C6,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,7,DFH2C7,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,8,DFH2C8,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,9,DFH2C9,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,10,DFH2C10,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,11,DFH2C11,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,12,DFH2C12,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,13,DFH2C13,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,14,DFH2C14,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,C,15,DFH2C15,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,B,1,DFH2B1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,B,2,DFH2B2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H2,B,3,DFH2B3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,1,DFH3C1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,2,DFH3C2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,3,DFH3C3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,4,DFH3C4,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,5,DFH3C5,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,6,DFH3C6,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,7,DFH3C7,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,8,DFH3C8,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,9,DFH3C9,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,10,DFH3C10,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,11,DFH3C11,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,12,DFH3C12,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,13,DFH3C13,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,14,DFH3C14,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,C,15,DFH3C15,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,B,1,DFH3B1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,B,2,DFH3B2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H3,B,3,DFH3B3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,1,DFH4C1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,2,DFH4C2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,3,DFH4C3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,4,DFH4C4,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,5,DFH4C5,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,6,DFH4C6,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,7,DFH4C7,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,8,DFH4C8,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,9,DFH4C9,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,10,DFH4C10,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,11,DFH4C11,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,12,DFH4C12,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,13,DFH4C13,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,14,DFH4C14,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,C,15,DFH4C15,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,B,1,DFH4B1,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,B,2,DFH4B2,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H4,B,3,DFH4B3,,0,,0.00E+00,0,8/14/13,4th cycle
DF,H1,C,1,DFH1C1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,2,DFH1C2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,3,DFH1C3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,4,DFH1C4,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,5,DFH1C5,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,6,DFH1C6,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,7,DFH1C7,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,8,DFH1C8,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,9,DFH1C9,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,10,DFH1C10,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,11,DFH1C11,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,12,DFH1C12,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,13,DFH1C13,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,14,DFH1C14,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,15,DFH1C15,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,B,1,DFH1B1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,B,2,DFH1B2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,B,3,DFH1B3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,1,DFH2C1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,2,DFH2C2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,3,DFH2C3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,4,DFH2C4,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,5,DFH2C5,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,6,DFH2C6,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,7,DFH2C7,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,8,DFH2C8,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,9,DFH2C9,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,10,DFH2C10,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,11,DFH2C11,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,12,DFH2C12,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,13,DFH2C13,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,14,DFH2C14,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,C,15,DFH2C15,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,B,1,DFH2B1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,B,2,DFH2B2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H2,B,3,DFH2B3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,1,DFH3C1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,2,DFH3C2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,3,DFH3C3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,4,DFH3C4,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,5,DFH3C5,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,6,DFH3C6,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,7,DFH3C7,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,8,DFH3C8,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,9,DFH3C9,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,10,DFH3C10,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,11,DFH3C11,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,12,DFH3C12,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,13,DFH3C13,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,14,DFH3C14,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,C,15,DFH3C15,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,B,1,DFH3B1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,B,2,DFH3B2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H3,B,3,DFH3B3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,1,DFH4C1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,2,DFH4C2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,3,DFH4C3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,4,DFH4C4,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,5,DFH4C5,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,6,DFH4C6,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,7,DFH4C7,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,8,DFH4C8,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,9,DFH4C9,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,10,DFH4C10,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,11,DFH4C11,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,12,DFH4C12,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,13,DFH4C13,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,14,DFH4C14,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,C,15,DFH4C15,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,B,1,DFH4B1,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,B,2,DFH4B2,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H4,B,3,DFH4B3,,0,,0.00E+00,0,11/14/13,5th cycle
DF,H1,C,1,DFH1C1,,0,,0.00E+00,0,1/23/14,6th cycle
DF,H1,C,2,DFH1C2,,0,,0.00E+00,0,1/23/14,6th cycle
DF,H1,C,3,DFH1C3,,0,,0.00E+00,0,1/23/14,6th cycle
DF,H1,C,4,DFH1C4,,0,,0.00E+00,0,1/23/14,6th cycle
